,id,hub,authority
129,35246,4.037673167264362e-05,1.0126272038005504e-05
130,32106,0.00014125931266200764,0.00013672885620280708
131,1361,7.395091348243326e-05,0.0
132,1388,0.00043729067419225704,0.0
133,20310,4.5218970769434456e-05,0.00011185482110355153
134,12303,0.0001384234462877187,4.593706769917774e-06
135,36652,0.0006459994039252857,0.00033118703363426474
136,14674,0.00017173502203995372,3.58473453446392e-06
137,22715,0.000606964902666242,0.00016723382700543858
138,24133,0.0007932033481867958,0.00019458676493384856
139,35735,0.0001366542905737944,0.00012362790951177618
140,15906,0.0015674192778756151,0.00018032571255992099
141,22928,0.0003062290233413622,5.057993372481304e-05
142,35357,0.00011915646213377187,0.00010776992115910473
143,15095,0.0003406300659907234,0.00011267941967516135
144,24431,1.603653067665798e-05,0.0001225715362179752
145,35558,3.959766814550144e-05,0.0001822027962151305
146,24181,0.0004990013958622463,0.00014654435334308003
147,34113,1.782102721831389e-05,5.923950795387383e-06
148,6025,0.001303833716193243,0.00010776992115910473
149,16745,0.00011251330681199195,0.00011146662384382785
150,1451,3.2665236831468736e-05,0.0
151,13638,0.018454713228530734,0.0002372863318440701
152,1454,6.3231174767534605e-96,0.0
153,1930,3.3391092975843346e-05,4.5932296759977236e-95
154,1476,5.3128698960180875e-05,0.0
155,27051,0.0002975237204563451,0.00016453671872200182
156,9887,0.00039801862844329007,0.00010741248525430883
157,11436,0.00018665926180820184,0.00011354221757354007
158,18365,0.0,0.00011675935683303275
159,9104,0.0,0.0001298680585488879
160,27680,0.0,0.00013676670595125814
161,17829,0.0,0.00010736305270815289
162,86,0.0,0.00012227855794244962
163,26065,0.0,0.00016781146833175152
164,9120,0.0,0.00010736305270815289
165,18469,0.0,0.00010736305270815289
166,13740,0.0,0.00010736305270815289
167,9127,0.0,0.0001090889279254539
168,9128,0.0,0.00010736305270815289
169,9129,0.0,0.00010736305270815289
170,9130,0.0,0.00010736305270815289
171,27695,0.0,0.00012644250104828727
172,18535,0.0,0.00011675935683303275
173,27674,0.00010605931048996854,0.0001172569600224524
174,18555,0.0,0.00010736305270815289
175,18391,0.0,0.00011727786428483075
176,18393,0.0,0.0001173388255511937
177,23501,0.0,0.00012453387529438872
178,239,0.0,0.00012102741726551178
179,27706,0.0,0.0001173388255511937
180,18403,0.0,0.0001205462019204059
181,18405,0.0,0.00013536976519717872
182,27721,0.0,0.00012278308862410616
183,9148,0.0,0.00010960755088955043
184,9149,0.0,0.00010736305270815289
185,18415,0.0,0.00010736305270815289
186,27314,0.0,0.00012929925056249402
187,34799,0.0,0.0001547553128474251
188,10631,0.0,0.000115210168140091
189,27731,0.0,0.00011233488731746968
190,26075,0.0,0.00011726830919790386
191,9159,0.0,0.00010736305270815289
192,27742,0.00018462367664703948,0.00011946385332665153
193,12194,0.0,0.00010736305270815289
194,9168,0.0,0.00011104361836567403
195,9169,0.0,0.00012501063899437317
196,18433,0.0,0.00012561893384165911
197,29995,0.0,0.00011227255122420953
198,27754,0.0,0.00014106451036957502
199,27761,0.0,0.00012445076196210858
200,18453,0.0,0.00012705630760719553
201,18954,0.0,0.00013285467849016353
202,18455,0.0,0.00012447606057824903
203,16814,0.0,0.00010778587083335437
204,18973,0.0,0.0001433705105066213
205,9199,0.00015287647243375835,0.00012242446537771994
206,18464,0.0,0.00010736305270815289
207,27775,0.0,0.00010736305270815289
208,19024,0.0006013168195359667,0.00011999731422752536
209,694,0.00016531154136106632,0.00011875527870982755
210,18474,0.0,0.00010736305270815289
211,9217,0.0,0.00010736305270815289
212,26725,0.0,0.00011700271409586572
213,18485,0.0,0.00011233540291770544
214,769,0.0,0.00010736305270815289
215,9222,0.0,0.00010956598294438211
216,19117,0.0,0.00012445076196210858
217,32478,0.0,0.00010868596544989578
218,27363,0.0009805821936569425,0.00020297575750995403
219,22953,0.0,0.00010773301948967771
220,845,0.0,0.00011880387525274967
221,14616,0.0,0.00010736305270815289
222,9237,0.00017803949256863265,0.0001076012383446742
223,32663,0.0,0.00011755916109583289
224,27820,0.0,0.00010736305270815289
225,19248,0.0,0.00012509964846361745
226,27824,0.0005501918928990264,0.00015600010657451738
227,929,0.0,0.00010736305270815289
228,19275,0.0,0.00015463036446545337
229,947,0.0,0.00010736305270815289
230,9253,0.0,0.00010736305270815289
231,27834,0.0,0.00020251842503701012
232,9256,0.0,0.00010736305270815289
233,27837,0.0,0.00010736305270815289
234,21845,0.0,0.00010736305270815289
235,27839,0.0003901138516262802,0.00012376266335310947
236,9259,0.0,0.00010736305270815289
237,18524,0.0,0.00010867153491035805
238,18526,0.0,0.00011727786428483075
239,19361,0.0,0.00014166826457188302
240,9271,0.0,0.00010736305270815289
241,27848,0.00023289586619973564,0.0001751537274853272
242,184,0.0,0.00018217612685522612
243,27853,0.0,0.00011158551395021757
244,7384,0.0,0.00011675935683303275
245,19463,0.0,0.00010736305270815289
246,18542,0.0,0.00010736305270815289
247,27855,0.0,0.0001621149473637065
248,25095,0.0,0.00011959180611568154
249,9287,0.0,0.00010822436333124565
250,28822,0.0,0.00018717208008746535
251,27862,9.725115617432825e-05,0.00010740006730314619
252,18553,0.0,0.00010736305270815289
253,18558,0.0,0.00010931451320397159
254,8580,0.0,0.00011675935683303275
255,18559,0.00012307612237229384,0.00012517835992425605
256,27874,0.0,0.00011388290146612654
257,27877,0.0,0.00010842597116180221
258,18564,0.0,0.00012971256414925157
259,18568,0.0,0.00010828987916962427
260,3116,0.0,0.00010736305270815289
261,3117,0.0,0.00010736305270815289
262,9313,0.0,0.00010736305270815289
263,9315,0.000711641654685161,0.0001256436534709013
264,4598,0.0,0.00010736305270815289
265,36023,0.0,0.00012445076196210858
266,27896,0.0,0.00011874406209002338
267,9318,0.0,0.00010736305270815289
268,18582,0.0,0.00010736305270815289
269,34302,0.0,0.00018326135531663223
270,1385,0.0,0.0001298680585488879
271,27906,0.0,0.00010785073362511325
272,24571,0.0,0.00010736305270815289
273,27910,0.0,0.00010736305270815289
274,18597,0.0,0.00011727786428483075
275,18598,0.0,0.00013262505635858537
276,27916,0.0,0.00010736305270815289
277,9327,0.0,0.0001173388255511937
278,22442,0.0016098184177652478,0.00018930168355888488
279,18606,0.0,0.0001173388255511937
280,18607,0.0,0.00010736305270815289
281,15093,0.0,0.00012444097351364632
282,18610,0.0,0.00010736305270815289
283,18612,0.0,0.00010736305270815289
284,9340,0.0,0.00011675935683303275
285,27933,0.0,0.00011886530967032676
286,27934,0.0,0.00013976724952480862
287,19882,0.0,0.0001075446610531117
288,9346,0.0,0.00010736305270815289
289,19912,0.0,0.00010818743655918458
290,9351,0.0002917837555144395,0.00012062679660150668
291,9352,0.0,0.0001173388255511937
292,27947,0.0,0.00010759096110359495
293,18634,0.0,0.00010736305270815289
294,9359,0.0,0.0001173388255511937
295,34636,0.0,0.00012593911183321846
296,18636,0.0,0.00010736305270815289
297,18637,0.0,0.00010736305270815289
298,18638,0.001551190238643883,0.00013513389647657484
299,18640,0.0,0.00011383690258051524
300,27958,0.0,0.00012445076196210858
301,27959,0.0,0.00014653108306440104
302,13598,0.0,0.0001416738723562559
303,26701,0.00047751628824148015,0.0001235402041322521
304,20016,0.0,0.00011817093700150738
305,9374,0.0,0.00010736305270815289
306,32937,0.0,0.00011355872489206185
307,9382,0.0,0.00010736305270815289
308,18654,0.0,0.00011753839613855848
309,18655,0.0,0.00012453387529438872
310,9385,0.0,0.00013010287289486698
311,20084,0.0,0.00018066372879523438
312,9388,0.0,0.00011315120358522117
313,9390,0.0,0.00010736305270815289
314,27983,0.0,0.00012413591331449623
315,20116,0.0,0.0001296284326983843
316,9395,0.0,0.00010736305270815289
317,18666,0.0,0.00010736305270815289
318,27053,0.0,0.00013963146181221773
319,34425,0.0,0.00010736305270815289
320,18673,0.0,0.00013960420554142507
321,6455,0.0,0.00011675935683303275
322,18684,0.0,0.00010736305270815289
323,28006,0.0,0.00012787953790016588
324,1949,0.0,0.00013344858469434604
325,28008,0.0,0.00014364604701244143
326,5310,0.0,0.00010736305270815289
327,18695,0.0,0.00010736305270815289
328,18696,0.0,0.00010736305270815289
329,20278,0.0,0.00010736305270815289
330,19287,0.0,0.00010736305270815289
331,9417,0.0,0.00010736305270815289
332,2021,0.0003572321074456436,0.00016133838338602203
333,20304,0.0,0.00011206160368031576
334,28021,0.00018894716862320532,0.00013442204575043004
335,18708,0.0,0.00010736305270815289
336,3005,0.0,0.00010736305270815289
337,18710,0.0,0.0001234299626812257
338,11017,0.0,0.00010736305270815289
339,2068,0.0,0.00010736305270815289
340,2085,0.0,0.00010736305270815289
341,3141,0.0,0.00010736305270815289
342,28034,0.0,0.00011459361149053278
343,9442,0.0,0.00010736305270815289
344,18729,0.0,0.00012453387529438872
345,36912,1.958677273486253e-05,0.00010996229658332737
346,20454,0.0,0.00010886758555155225
347,32655,0.0,0.00010736305270815289
348,9447,0.0,0.0001202321285735044
349,20486,0.0,0.00010736305270815289
350,9453,0.0,0.00011462646246750351
351,2222,0.0,0.00010736305270815289
352,18742,0.0,0.00012152332519544426
353,31570,0.0,0.00013539491718653335
354,28052,0.0,0.00013740295115974025
355,28053,0.0,0.00011675935683303275
356,28057,0.0,0.00010736305270815289
357,20551,0.0,0.00011675935683303275
358,2277,0.0,0.0001202321285735044
359,20575,0.0,0.00011727786428483075
360,2302,0.0,0.0001298002617209144
361,37333,0.0,0.00011099757103900222
362,28067,0.0,0.00012618686209493594
363,4621,0.0,0.00010736305270815289
364,31149,0.0,0.00012636911187669807
365,18760,0.0,0.00010755876655285697
366,2344,0.0,0.00010736305270815289
367,20631,0.0,0.00010853750713107474
368,28077,0.0,0.00010799262602141033
369,26132,0.0,0.00011888073265786592
370,24736,0.0,0.0001173388255511937
371,9481,0.0,0.00010736305270815289
372,33998,0.0,0.00010736305270815289
373,25433,0.0,0.00010736305270815289
374,13803,0.0,0.00012673764062773183
375,32796,0.0,0.00012318577681440083
376,28088,0.0,0.00010810876088185645
377,28089,0.0,0.0001241981027283963
378,2442,0.0,0.00010736305270815289
379,9491,0.0,0.00010736305270815289
380,2490,0.0,0.00010736305270815289
381,33077,0.0,0.00010827030042253737
382,6134,0.0,0.0001296284326983843
383,18789,0.0001559228697584249,0.00010911499693993533
384,18790,0.0004931262915091696,0.0001289092555998242
385,9510,0.0,0.00010736305270815289
386,2573,0.0,0.00010977474079732104
387,17526,0.0,0.00010736305270815289
388,28118,0.001076066922646526,0.00018669029101418174
389,30990,0.0,0.000187336685445794
390,9522,0.0,0.00010736305270815289
391,18805,0.0,0.00012222376786775766
392,1608,0.0,0.00010736305270815289
393,35123,0.0,0.00010736305270815289
394,18431,0.0,0.0001173388255511937
395,18810,0.0,0.0001263618608927357
396,20938,0.0,0.00011675935683303275
397,2695,0.0,0.00010736305270815289
398,2701,0.0,0.00010736305270815289
399,18818,0.0,0.00010816148793544325
400,28135,0.0002803733230905533,0.0001085249895477091
401,18825,0.001111276465171912,0.00013119573459986815
402,18826,0.0,0.00010928617173820135
403,27655,0.0005001717636429081,0.00013633544950183787
404,9544,0.0,0.0001173388255511937
405,28146,0.0,0.0001202321285735044
406,18834,0.0005554738768866696,0.0001125607726742492
407,26639,0.0,0.00014067491245711676
408,30795,0.0002469555315289031,0.00012436571321839957
409,8439,0.0,0.00010736305270815289
410,9552,0.0,0.00010827202213959675
411,27669,0.0,0.0001255754797750533
412,9553,0.0020058101629007157,0.0001535349306565739
413,28153,0.0,0.0001124640921591782
414,9555,0.0,0.00010736305270815289
415,21133,0.0,0.00010736305270815289
416,25122,0.0,0.00010751335963675085
417,18851,0.0,0.00010736305270815289
418,28166,0.0,0.00010736305270815289
419,19932,0.0,0.00010736305270815289
420,21239,0.0,0.00012531924064298848
421,9574,0.0,0.00010754323639597122
422,1921,0.0,0.00010811637452458316
423,3003,0.0,0.00010736305270815289
424,21280,0.0,0.0001262330673257558
425,28179,0.0,0.00012281827306509074
426,18866,0.0,0.00011866034921845214
427,3053,0.0,0.00010736305270815289
428,9588,0.0,0.00010736305270815289
429,9589,0.0,0.00010736305270815289
430,9592,0.0,0.00010840225839192866
431,18876,0.0029796996342334905,0.00017174514201901344
432,7667,0.0,0.00010736305270815289
433,28195,0.0,0.0001509069971242361
434,16485,0.0006313417171410215,0.00014275582587900106
435,9598,0.00031946619246692187,0.00010773854592717122
436,3131,0.0,0.00010736305270815289
437,12290,0.0,0.00011675935683303275
438,5330,0.0,0.00010736305270815289
439,18885,0.0,0.00010736305270815289
440,17790,0.0,0.00010736305270815289
441,2347,0.0,0.0001650586891357052
442,28206,0.0,0.00014969763741506942
443,26007,0.0008014660000603079,0.0001838665815449333
444,28210,0.0,0.00010931483831103266
445,10737,0.0012667159539092104,0.0001091707551805184
446,9612,0.0,0.00010736305270815289
447,3217,0.0,0.00010736305270815289
448,9616,0.0,0.00010736305270815289
449,28217,0.0012450551433007488,0.00020605780601514175
450,21494,0.0,0.0001672122278366427
451,34359,0.0,0.0001179238543876431
452,7670,0.0,0.00010736305270815289
453,28349,0.0,0.00010826481252511336
454,27756,0.0,0.00011187926274841922
455,18903,0.0,0.00010764094267125362
456,3583,0.0,0.00010736305270815289
457,9622,0.0,0.00011675935683303275
458,9625,0.0,0.00010736305270815289
459,21432,0.0,0.00011675935683303275
460,20998,0.0,0.00010736305270815289
461,18910,0.0,0.00012040395759603456
462,27729,0.0,0.00010736305270815289
463,9629,0.0,0.00010736305270815289
464,9187,0.0,0.00010736305270815289
465,9633,0.0025920139739831587,0.00011078947922836295
466,28235,0.0,0.00013431112434225144
467,29368,0.0,0.00010736305270815289
468,28237,0.0,0.00010829169038225387
469,18918,0.0,0.00011999731422752536
470,9640,0.0,0.00012040395759603456
471,9641,0.0,0.00010736305270815289
472,37055,0.0,0.00010972912869449474
473,9643,0.0,0.00010736305270815289
474,24874,0.0,0.00010736305270815289
475,9645,0.0,0.00011142521449134709
476,28248,0.0,0.00011160937283546203
477,24588,0.0,0.00010736305270815289
478,18930,0.0,0.00014116022593277508
479,21694,0.0,0.00015279928017586977
480,9655,0.0,0.00010736305270815289
481,9659,0.0,0.00010736305270815289
482,25165,0.0,0.00010736305270815289
483,31365,0.0006260567439635587,0.00019828279634118213
484,9664,0.0,0.00010736305270815289
485,9666,0.0,0.0001298002617209144
486,28275,0.0,0.00011371788313792303
487,18949,0.0,0.00011096234660556588
488,18952,0.0,0.00010736305270815289
489,9671,0.0,0.00010736305270815289
490,3887,0.0,0.00010736305270815289
491,9677,0.0,0.00013034668226678128
492,21864,0.002577604824034826,0.00017886818227276716
493,28288,0.0,0.00011253385193282127
494,33471,0.0002835256787161554,0.00019077822560013984
495,21879,0.0,0.0001173388255511937
496,18962,0.0,0.0001088214269456097
497,3665,0.0,0.00010736305270815289
498,9688,0.0,0.0001173388255511937
499,18969,0.0,0.00014209282726185355
500,18975,0.0,0.00013940276578061733
501,37535,0.0,0.00019680114366104742
502,28300,0.0,0.00014292688130508333
503,32701,0.0,0.0001609637415288301
504,30600,0.0,0.00010736305270815289
505,3185,0.0,0.00010736305270815289
506,13840,0.0,0.00010966251700227321
507,9698,0.0,0.00010736305270815289
508,18984,0.0,0.00010736305270815289
509,9702,0.0,0.00010736305270815289
510,9707,0.0,0.00010736305270815289
511,18988,4.339321035788536e-05,0.00010736305270815289
512,28316,0.0,0.00010736305270815289
513,9203,0.0,0.00010736305270815289
514,9710,0.0,0.00010736305270815289
515,35388,0.0008908667360160458,0.00020930176858993321
516,3850,0.0,0.00010736305270815289
517,10757,0.0,0.00012340759660406202
518,9716,0.0,0.00011053618856365143
519,32060,0.00047480510350217966,0.00019652599073024388
520,28333,0.0003731470206916168,0.0001875664686079525
521,9721,0.0,0.00011103668611205595
522,9722,0.0,0.00011361275065696647
523,19002,0.0002103476907821796,0.0001093247308267308
524,19003,0.0,0.00010960755088955043
525,10759,0.0,0.00010736305270815289
526,28340,0.00026443185281607094,0.00014282901604746378
527,7052,0.0,0.0001074394710317833
528,26180,0.0,0.0001258830054838129
529,25365,0.0,0.00010736305270815289
530,21953,0.0,0.000153394942391768
531,9737,0.0,0.00010736305270815289
532,19018,0.0,0.00010854938886803576
533,28352,0.0,0.00010906822343331525
534,4019,0.0,0.00010736305270815289
535,28355,0.0,0.00013963005230091343
536,4490,0.0,0.00010983975517453173
537,22350,0.0,0.00011349278502738415
538,28365,0.00043926763906637775,0.0001458617364214899
539,9747,0.0,0.00010819516415846658
540,9748,0.0,0.0001214243692270322
541,28368,0.0,0.0001836019211809919
542,19034,4.573962874513173e-05,0.00012245890998156144
543,22402,0.0,0.00013757462895988318
544,19036,0.0,0.00011233540291770544
545,9754,0.0,0.00010736305270815289
546,28373,0.0,0.0001229819024764794
547,19037,0.0010325819846490718,0.00018777205689327184
548,19038,0.0,0.00010736305270815289
549,19040,0.0,0.00013759149765385682
550,9761,0.0,0.0001090889279254539
551,1407,0.0,0.00012666145867978087
552,34069,0.0,0.0001555308870528458
553,22462,0.0,0.00014722305811594398
554,28382,0.0,0.00014512413926599124
555,7693,0.0,0.00010736305270815289
556,4672,0.0,0.00010736305270815289
557,28386,0.0,0.0001489900642476764
558,9770,0.0,0.00010736305270815289
559,4210,0.0,0.0001343519462873671
560,4212,0.0,0.00010736305270815289
561,34398,0.0,0.00010736305270815289
562,9780,0.0,0.00014513643607997066
563,13099,0.0,0.00012725363712787156
564,28403,0.0,0.00010762094720903557
565,28406,0.0,0.0001202321285735044
566,19067,0.0,0.00011069921711108592
567,34402,0.0,0.00011860128441371962
568,22626,0.0,0.00013048019514101702
569,16907,0.0,0.00010736305270815289
570,12000,0.0,0.00010736305270815289
571,22642,0.0027385144533992557,0.00017669311205390366
572,18751,0.0,0.00011040457784731733
573,19074,0.0,0.00010736305270815289
574,28419,0.0005503576338827008,0.00019462873232424939
575,3489,0.0,0.00010736305270815289
576,36572,4.468899682701394e-05,0.0001292312480175632
577,9805,0.0,0.00010736305270815289
578,28426,0.0,0.000145137201696247
579,22757,0.0,0.00014646331163173035
580,22771,0.0,0.00011518483688693959
581,3208,0.00017739206314479033,0.00010948385290421688
582,27150,0.0,0.00010736305270815289
583,4454,0.0,0.00010960755088955043
584,19089,0.0,0.00011999731422752536
585,4478,0.0,0.00012040395759603456
586,28440,0.0,0.00011027315971136012
587,23490,0.0,0.0001091120280310027
588,15243,0.0001774014237071644,0.00011662964208072213
589,26887,0.0,0.0001493783011586096
590,19100,0.0,0.00010785440207155079
591,4533,0.0,0.00010736305270815289
592,9835,0.0,0.00010736305270815289
593,9836,0.0,0.00010736305270815289
594,19105,0.0,0.00014528923118110957
595,9841,0.0,0.00010736305270815289
596,19109,0.0,0.00010736305270815289
597,773,0.0,0.00010736305270815289
598,9848,0.0,0.00011012771668061207
599,9850,0.0,0.00010736305270815289
600,28909,0.00017923436985182992,0.00012050767433995003
601,19115,0.0,0.00010777919231292099
602,14176,0.0,0.0001185534713320886
603,14733,0.0,0.0001173388255511937
604,4675,0.0,0.00013549256224686527
605,28477,0.0,0.00011508754463712376
606,23063,0.0,0.00010886133056611208
607,32733,0.0,0.00012817900317578783
608,25706,0.0,0.0002021110936859188
609,4762,0.0,0.00010736305270815289
610,31057,0.0,0.00015078336041591275
611,21318,0.0,0.00010736305270815289
612,28494,0.0,0.0001308355988768595
613,28495,0.0,0.00010736305270815289
614,9638,8.441718269332825e-05,0.00011587179376174717
615,28498,0.0,0.00010736305270815289
616,23191,0.0,0.00013346402780356527
617,28503,0.0,0.00013535888508291817
618,28505,0.0,0.00010736305270815289
619,19149,0.0,0.00010736305270815289
620,28512,0.0,0.00013527359089306968
621,19153,0.0016806052831598044,0.00021476898819575418
622,6756,0.0,0.00017861216420990458
623,24782,0.0,0.00013774746431717913
624,25428,0.0,0.00011173426576785832
625,26206,0.0,0.00011038482343840201
626,28523,0.0,0.00011712717702450803
627,19167,0.0,0.00010736305270815289
628,7721,0.0,0.00010763157903257329
629,28529,0.0,0.00010736305270815289
630,28532,0.0,0.00011819246640566455
631,846,0.0,0.00010736305270815289
632,9923,0.0,0.00010736305270815289
633,23400,0.000291174020456124,0.00017983424457082217
634,19174,0.0,0.00010736305270815289
635,9928,0.0,0.00010736305270815289
636,17540,0.0,0.00010736305270815289
637,28543,0.0,0.00011682869317250713
638,5087,0.0,0.00010736305270815289
639,9940,0.0,0.00011142521449134709
640,6209,0.0,0.00011675935683303275
641,26373,0.0,0.00012980337400977094
642,13519,0.0,0.00012556235632006727
643,29272,0.0,0.00010736305270815289
644,19201,0.0,0.00010736305270815289
645,9955,0.0,0.0001135824439308294
646,9958,0.0,0.00011999731422752536
647,23605,0.0,0.00010736305270815289
648,19213,0.0,0.0001202321285735044
649,9964,0.0,0.00012040395759603456
650,19216,0.0,0.00010928277536826421
651,28577,0.0,0.00010736305270815289
652,28579,0.0,0.00017926400026884178
653,888,6.3231174767534605e-96,0.00011955802551638655
654,19224,0.0,0.00012040942705375546
655,9972,0.0,0.00010771548001953795
656,13995,0.00013534452126684476,0.00014768648975963634
657,19228,0.0,0.00012453387529438872
658,13880,0.0,0.00011727786428483075
659,902,0.0,0.00010736305270815289
660,9286,0.0,0.00014162541240180494
661,23751,0.0,0.00010736305270815289
662,9984,0.0,0.00010819874884181169
663,23066,0.0,0.0001250924290203295
664,35249,0.0,0.000125488625914636
665,28601,0.00020306205871105826,0.0001295291375817284
666,28602,0.0,0.00013153973550247852
667,9993,0.0,0.00010736305270815289
668,5371,0.0,0.00011727786428483075
669,28605,0.0,0.00010736305270815289
670,19244,0.0,0.00010736305270815289
671,26891,0.0,0.00011999731422752536
672,9999,0.0,0.00010736305270815289
673,10000,0.0,0.00011999731422752536
